baseline,model,sespec_case_id,baseline_case_id,sespec_path,baseline_path,sespec_func,baseline_func,signature,body_hash,case_id_aligned,coverage,pair_id,baseline_sha256,sespec_sha256,comparison_basis,A_parameter_count,A_contract_clause_count,A_nontrivial_contract_clause_count,A_invariant_count,A_nontrivial_invariant_count,B_parameter_count,B_contract_clause_count,B_nontrivial_contract_clause_count,B_invariant_count,B_nontrivial_invariant_count,status,verdict,elapsed_seconds,error_type,http_status
specgen,gpt-5,9,9,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/9/foo9.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/9/extracted_from_log.java,foo9,foo36_helper1_c9,,,1,ok,b45461fb214dd28c60ba,a5379a7d0597dabf5c1efb804d00b7cd67ecd20383ddc8e9123da166f2ddcb8d,9eca4f15bfefc94fd598b41b3b612de427e5f8ab1f9af5ec58c90b7c7caa6851,contract,3,1,0,0,0,2,12,12,0,0,rated,incomparable,1.73,,
specgen,gpt-5,10,10,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/10/foo42_c12.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/10/extracted_from_log.java,foo42_c12,recursion,,,1,ok,d0bc6413d831894f324e,7d62ce4d97ec8671621303fc1e486666e58da5c57c1a42a4828b11cdf1b434d8,73cfdd9fdc0e2ef6b9843b9a90cf11f41024335f69cf2aa6d0b4987bf3fe75ba,contract,1,1,1,0,0,1,1,1,0,0,rated,equal,1.53,,
specgen,gpt-5,11,11,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/11/foo42_c12.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/11/extracted_from_log.java,foo42_c12,recursion,,,1,ok,bac80483cd6a13b996fa,54b24643fd32c642b472ad0ff27df34d112989c596f8a4b8d337e0026de80dea,73cfdd9fdc0e2ef6b9843b9a90cf11f41024335f69cf2aa6d0b4987bf3fe75ba,contract,1,1,1,0,0,1,1,1,0,0,rated,equal,1.382,,
specgen,gpt-5,12,12,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/12/foo42_c12.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/12/extracted_from_log.java,foo42_c12,recursion,,,1,ok,c7b08fc92769c510f095,a5e4c3965d29395e6a7840fcfdad97b2609498d5a3bcf1f7253826c835ac04c6,73cfdd9fdc0e2ef6b9843b9a90cf11f41024335f69cf2aa6d0b4987bf3fe75ba,contract,1,1,1,0,0,1,1,1,0,0,rated,equal,1.236,,
specgen,gpt-5,13,13,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/13/foo62_c13.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/13/extracted_from_log.java,foo62_c13,f,,,1,ok,2383338a5671d0b44e01,16e397aa74c005e17d6a4c858da5ab891c47c5c11a365301a87c8d41633553af,b0ff0a715e5b1c0d3508f5aaded6c9ac43c586e4c75d6d33c3fc9db3ef116de1,contract,0,1,1,0,0,1,1,1,0,0,rated,incomparable,1.898,,
specgen,gpt-5,14,14,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/14/foo14.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/14/extracted_from_log.java,foo14,foo14,,,1,ok,890407aa01095303fc92,573de81ba35cd863139037c8ffec0651de4514b11fd39eef98a58480ca4f58ab,4e3cfebd877edbbe88aa1fbd0c92394238a203819a086d6bb2565047cb92fa6f,contract,1,1,1,0,0,1,3,3,0,0,rated,equal,1.549,,
specgen,gpt-5,15,15,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/15/foo15.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/15/extracted_from_log.java,foo15,foo15,,,1,ok,a04b91620dcfd9247b3c,02a056ce67225dc7b1690f091bbadbc0b1d7170623e25264ba338cdcc3b33b03,f522093257e480f3b7b039a6d2497b09c173f9152bff241a8d2c5e9042b7711f,contract,1,3,3,0,0,1,6,6,0,0,rated,B_stronger,2.192,,
specgen,gpt-5,16,16,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/16/foo8_c16.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/16/extracted_from_log.java,foo8_c16,foo16,,,1,ok,62ebe90cd9b5010e62fe,fb30d577ac37aa3c59ad2849c4643db3f3234a7aa7ceff5c77ae01f9ebcb374f,dcf57e2dbdc5f2200d25f1adc23ca6bd5443b462cf992813b3f62ed7d1dc054d,contract,1,3,3,0,0,1,3,3,0,0,rated,equal,1.703,,
specgen,gpt-5,17,17,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/17/foo17.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/17/extracted_from_log.java,foo17,foo17,,,1,ok,39ad5b20f2aaae12e1b0,bdfd7e0fc26e1e92efdf7c94e7ccb84435bfa2f8522a7bdc51bfff3993887538,676aa4c99bf49f63cf153b606abdf85a314e208d5e525f92ac737f965796766c,contract,1,2,2,0,0,1,4,4,0,0,rated,equal,1.261,,
specgen,gpt-5,18,18,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/18/foo18.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/18/extracted_from_log.java,foo18,sort,,,1,ok,8e3dd0736baefe715f29,3027d1023cc327edf6e60f38326ddc7c362228b4537b4b9f51b0c6497651b5b2,33def1bab42415777dda4e90abf8532351cd54c72247c57a8563b429721da6d9,contract,1,2,2,2,2,2,5,5,4,4,rated,incomparable,1.756,,
specgen,gpt-5,22,22,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/22/foo22.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/22/extracted_from_log.java,foo22,func,,,1,ok,90cd2250896ff7a0ac0c,7e73fae7069798e91e15e530a3129592e875317d27c59db8272810ebec255795,af0ade7f60478a83edcb7e61be39a50ac959ae6d93749cc0c554b2a826399f9e,contract,1,2,2,0,0,1,5,5,0,0,rated,equal,1.392,,
specgen,gpt-5,24,24,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/24/foo24.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/24/extracted_from_log.java,foo24,foo24,,,1,ok,54952dbdee391e45acfe,0322da8ace202f2647f8724ef06925a1791a312a7091f26f012c377df3add6e9,9f19b6b771e55faa3d9e2aba0ac477d988ceaa597633cd77a02e583b8bc9fcff,contract,2,1,1,0,0,2,0,0,0,0,rated,A_stronger,1.782,,
specgen,gpt-5,25,25,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/25/foo25.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/25/extracted_from_log.java,foo25,foo25,,,1,ok,2b6fd41a592bf713eb5e,3794c1a69b02477d202486c8424cbf8a3913ae6ea428b2c49da670cd24aedc6d,99d6440446157a47ab4b8c53c62c12aaec3410378382f6aaca26e648bfdd0472,contract,1,1,0,0,0,2,0,0,0,0,rated,equal,1.319,,
specgen,gpt-5,26,26,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/26/foo26.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/26/extracted_from_log.java,foo26,foo26,,,1,ok,4278b6ab1efd058e85e0,f00ea0b209b3e5df901bd2535f86f53a4468689f074be57b2eab2ef4aa3ad5f3,0f97fbc1d2988634c27e51b019a8482fe0845dc731aeda06dd01137b87282c07,contract,2,1,1,0,0,2,0,0,0,0,rated,incomparable,1.529,,
specgen,gpt-5,27,27,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/27/foo27.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/27/extracted_from_log.java,foo27,foo27,,,1,ok,3fef0211d7d59fd2be10,80c59c510797789b92b375aeb42acd37c9b2d3c966c0ec2cb2a74cbbc5db7bf3,7ee598d08ec814610d015997e8d30d3aebb8f6f984ffb896af2e671b931f9849,contract,1,2,1,0,0,2,0,0,0,0,rated,incomparable,1.655,,
specgen,gpt-5,28,28,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/28/foo28.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/28/extracted_from_log.java,foo28,f,,,1,ok,34a4c175560648a69a03,14bb86e5941b4abcb9a6c0737493e31e3bd3e41f59aaf5c09e09f6149cb94659,6fa4c9cec643d959828511f38779084a0e3ea6a95ae9384abff0fe6c662e1fea,contract,1,1,1,0,0,2,3,3,0,0,rated,incomparable,1.581,,
specgen,gpt-5,29,29,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/29/foo60.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/29/extracted_from_log.java,foo60,foo29,,,1,ok,f6a883f44cd11b63a036,fc97c14824d104e8ba8300df1c38c7ae1e7c1590103a005d915f970b01cb85e2,38f796678d0b888f8e052aed5111609011f00fe46d167a2fa9e4e7172a2af085,contract,0,1,1,0,0,0,1,1,0,0,rated,A_stronger,2.161,,
specgen,gpt-5,30,30,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/30/foo70_c30.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/30/extracted_from_log.java,foo70_c30,f,,,1,ok,c5f5ec870e28262c17a9,d2ce531efed8a4999dc165a5d1992621be983f93ba8a155ccee3292217d889cf,070611c3d70670ad220d091299a6420a3300e0c166d792f834d562c7a45c89b9,contract,0,1,1,0,0,0,1,0,0,0,rated,A_stronger,1.575,,
specgen,gpt-5,31,31,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/31/foo3_c31.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/31/extracted_from_log.java,foo3_c31,foo31,,,1,ok,2f0b06418c2bb2f24390,d35c79b779cf07874fb1f3d6bdca3465125a501c52ef45261705a8f67208c7a4,2b92273b2505a9625983a8ae58ceef1a43b6fa51d22c50be4a50352dad0f4a40,contract,1,2,2,0,0,1,2,2,0,0,rated,equal,1.35,,
specgen,gpt-5,32,32,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/32/foo32.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/32/extracted_from_log.java,foo32,foo32,,,1,ok,9128d11214ddbe087c96,813f4a019aefea8a3acb60a071c867402d4832c09d0a04cd7f5c2321276ad552,b23d26a948da0355072f3ac6c4ee06e1b2a02e0e2fa1c00f93430fe0e80a2372,contract,1,2,2,0,0,1,4,4,0,0,rated,A_stronger,1.603,,
specgen,gpt-5,33,33,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/33/foo33.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/33/extracted_from_log.java,foo33,foo33,,,1,ok,56a1eb999b978fd1ef4f,7795a79f843261e92fae1d97dc20a58b69bbf52e6f233e7cbdb4483bd050105f,38f2f5295335e48f04a7d78fd1e71848e50b050be1aa4159a7fd8a4a8a18cd07,contract,1,2,2,0,0,1,2,2,0,0,rated,equal,1.504,,
specgen,gpt-5,34,34,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/34/foo10_c34.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/34/extracted_from_log.java,foo10_c34,foo34,,,1,ok,c889d519470e1468f49d,db14aa90d165a5c1b4c2cc35e8e7746662e30e67f89430e565f076ab54bcffb2,2c36296aea0099b8cc706356d406cce8288af334c52cce1e95c74631c5fd4c6c,contract,2,2,2,0,0,2,2,2,0,0,rated,incomparable,1.277,,
specgen,gpt-5,35,35,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/35/foo35.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/35/extracted_from_log.java,foo35,fun,,,1,ok,02b52e315ca2b175501b,52cde7b6cdbb1af7a3509817897c53ac8fa59a8f4e98bc62d887e5ca2c2d68f2,7de87ee486c7d8d20411537be5856ccefe3e88ee02420ab7580900878e240693,contract,1,2,2,0,0,1,4,4,0,0,rated,incomparable,1.804,,
specgen,gpt-5,37,37,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/37/foo37.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/37/extracted_from_log.java,foo37,foo57_helper1_c37,,,1,ok,8617b8dbad6542a9319c,e9ff6b1d87c75a7e142200139a6277739532bab2b8d0c7fadf17dd4edb66e6d6,b02c93ca4dded6201542bf3f9e089fe5c4c310f1e1af6650c74c76918801402d,contract,0,1,1,0,0,0,3,3,0,0,rated,equal,1.621,,
specgen,gpt-5,38,38,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/38/foo42.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/38/extracted_from_log.java,foo42,foo136,,,1,ok,6b1dd11fcb7f33515197,01f25207fe54fab3147582f4e0bc35806f80c0681b5c982b00e54b0c1ef598ca,6c8152507710c03f09a6b3e6de5e776c91432923b64e8a9eb6b4f4a1cafea82f,loop_invariants,3,1,0,1,0,3,0,0,19,19,rated,B_stronger,2.873,,
specgen,gpt-5,40,40,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/40/foo42.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/40/extracted_from_log.java,foo42,foo136,,,1,ok,8609adac7bc95ae570ec,af89c4b3b844fa1055ec4bf76df8e821b61493c0694a6a1e7db041cd082f233a,6c8152507710c03f09a6b3e6de5e776c91432923b64e8a9eb6b4f4a1cafea82f,contract,3,1,1,3,3,3,0,0,19,19,rated,incomparable,1.405,,
specgen,gpt-5,41,41,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/41/foo42.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/41/extracted_from_log.java,foo42,foo136,,,1,ok,df2b558ae604556ec243,de2a1eb4128a5f40faa87fdc55b7a384a52e68fbfe2d24e65ce522940f1a0483,6c8152507710c03f09a6b3e6de5e776c91432923b64e8a9eb6b4f4a1cafea82f,loop_invariants,3,1,0,1,1,3,0,0,19,19,rated,B_stronger,2.227,,
specgen,gpt-5,47,47,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/47/foo47.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/47/extracted_from_log.java,foo47,foo145,,,1,ok,127057fff83ab941cbf7,0d73e0fb4ad09c6a743e8a7d6b48373f2fd7dfc6f1379e9854205ff4615c6a11,a0c1df7d7d069acc9a0202dbaffd4668caff129e14fc3aa85016c6e1aad36822,contract,1,1,1,4,4,1,1,0,16,16,rated,A_stronger,1.472,,
specgen,gpt-5,48,48,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/48/foo48.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/48/extracted_from_log.java,foo48,unknown,,,1,ok,b205b5fa573d564de044,c96f8822eba4893940fcb89d2e6767e12576f848194ee6f3cb2cb31e4a9f4635,5c2039d1c5d85c60231e8921cd25e2e36e01d7c0ee1fbbe60f4ad72944cba7f8,contract,0,1,1,0,0,0,0,0,4,4,rated,incomparable,1.857,,
specgen,gpt-5,50,50,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/50/foo50.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/50/extracted_from_log.java,foo50,foo181,,,1,ok,62323491aafe082ba08c,1a576a90ea645074f78207f8037b3865e7679e65c63144e1bc45e6ce32f6b9df,6998c4d326ee26cc49ab8d1e1713ad78ff781763ce80c5fcd88f236e16b2e625,loop_invariants,3,0,0,5,5,3,0,0,17,17,rated,B_stronger,1.331,,
specgen,gpt-5,51,51,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/51/foo51.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/51/extracted_from_log.java,foo51,unknown,,,1,ok,34d478c4cc3f843a2afc,ff9628f1fbd6c063dfb2b5c1d52837d1937f0f4fe0ef5ceffcb601620249ed80,de308e989b4e5175ef722ea3447c073be225b7fe8ca17c75246977bbdfacc8d5,contract,0,1,1,0,0,0,1,0,18,18,rated,incomparable,2.012,,
specgen,gpt-5,52,52,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/52/foo51.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/52/extracted_from_log.java,foo51,unknown,,,1,ok,24bb49e2672da12f430f,3d541c801740b72e8f7d0f50a817965cd5791fc31d2806b3f400424d6b95e48f,de308e989b4e5175ef722ea3447c073be225b7fe8ca17c75246977bbdfacc8d5,contract,0,1,1,0,0,0,1,0,18,18,rated,incomparable,2.026,,
specgen,gpt-5,53,53,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/53/foo53.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/53/extracted_from_log.java,foo53,foo227,,,1,ok,18dffb2804f01b20a44d,e0a0a4055e6d9a6e2d2dc0b43aba18dfe66f1ee12fa9932dcddf8e67ad7233dc,b065921f2f27885cd6868305277f875c25ae0446404e22ef5dfa4dd526e8de5b,loop_invariants,0,1,0,2,2,0,0,0,8,8,rated,incomparable,2.522,,
specgen,gpt-5,54,54,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/54/foo214.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/54/extracted_from_log.java,foo214,foo228,,,1,ok,3c76d2a31874e17cc8b2,150fc9b4da926917eb2e24215ba28514ff4e06b63d84079b5680c506121dbf91,d76e4a380469d74b3b7196a4175575b469b1e36f460b3bd2c01d4dd86f07bfb1,loop_invariants,0,1,0,1,1,0,0,0,6,6,rated,B_stronger,1.464,,
specgen,gpt-5,56,56,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/56/foo56.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/56/extracted_from_log.java,foo56,unknown,,,1,ok,4f314340e803863b3b7e,93e22eb86bfbb12102bde6d0badba7d0ccc1538efd840896c2861e41d105d8f3,2f11855a23ed352487b48e6ec75e3be18280ff7cb56c6e1c267ecd3a0c6127bb,contract,0,1,1,0,0,1,0,0,7,2,rated,incomparable,1.788,,
specgen,gpt-5,57,57,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/57/foo57.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/57/extracted_from_log.java,foo57,unknown,,,1,ok,3d2c56950fb629f3780d,25509cdae8178c1a2c40aef46706ce38fcd1b0c6e18ecabf25220f9d72d4ac4c,977a16f7b2a121dd0c90ddbe9484e79609f334b63ba15229a6d5135f02fdce98,contract,0,1,1,0,0,2,1,0,8,8,rated,incomparable,1.867,,
specgen,gpt-5,58,58,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/58/foo58.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/58/extracted_from_log.java,foo58,unknown,,,1,ok,74bcc8df39160194a0c7,f4be1e574c5f8525a98a4b1c3bf1c50c7d898df69f0a2f425127e27d2b187b86,6c9c41c82b4737b59b731105f37512dab9e12cbaeb4150fa52952683fb031be4,loop_invariants,0,0,0,0,0,3,0,0,3,3,rated,incomparable,1.44,,
specgen,gpt-5,59,59,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/59/foo59.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/59/extracted_from_log.java,foo59,unknown,,,1,ok,e4996dd69b04e19f0156,f7f4bf0b77484809fc8d689d7fc70d9d42e35308501f49fd75c6070a5f4d8bf3,b8ed1a80cfcb90685d7d53614abaa12a402220bb3ad9d54affd7163a2f455e14,contract,0,1,1,0,0,0,1,0,4,4,rated,incomparable,3.042,,
specgen,gpt-5,60,60,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/60/foo234_c60.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/60/extracted_from_log.java,foo234_c60,foo246,,,1,ok,31a69e3bfeee3c366bfd,c821d82b250c113f91c21cedbf127852fdfb058fa599d41954234912eb3469f0,ce726c486803b08c5f2967ecc11decb4ebb21bec1f69106d329569819f318999,contract,3,2,2,1,1,3,0,0,9,9,rated,A_stronger,1.435,,
specgen,gpt-5,61,61,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/61/foo234_c60.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/61/extracted_from_log.java,foo234_c60,foo246,,,1,ok,1a41338fa17b4704a6d2,bae9a03fd79c07111213dc6cb498ed06593104c6e1c25f784c06478a69b284e9,ce726c486803b08c5f2967ecc11decb4ebb21bec1f69106d329569819f318999,contract,3,1,1,2,2,3,0,0,9,9,rated,A_stronger,2.03,,
specgen,gpt-5,62,62,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/62/foo234_c60.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/62/extracted_from_log.java,foo234_c60,foo246,,,1,ok,688642f2084601884f9f,f724bbdba6fead42c60156cc44e2bab1b0844347b499767a3bf92df7ca2212e5,ce726c486803b08c5f2967ecc11decb4ebb21bec1f69106d329569819f318999,contract,3,2,2,1,1,3,0,0,9,9,rated,A_stronger,2.0,,
specgen,gpt-5,63,63,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/63/foo63.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/63/extracted_from_log.java,foo63,unknown,,,1,ok,cca0009d142d061a1676,5051b729aefd07e373faa1ea2eca5280bdb0f83cff4e248ce3a5465c2aa9c881,8a72c60ef960b2d62a2fd9beeb18e4b66c8ad8ffa2ef5217f0f98322d1095361,contract,0,1,1,0,0,0,0,0,6,6,rated,incomparable,1.573,,
specgen,gpt-5,64,64,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/64/foo64.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/64/extracted_from_log.java,foo64,unknown,,,1,ok,3b6db7929b6e90168a1b,05ae136fa4b3d5fd34540aa9a6795b533c68e0dc3f041c1cd3b12288426dc421,ca46918ffb27b3a4db85aa967e9c6335e1746c315fdf1b13787aff2deb238c0a,contract,0,1,1,0,0,0,0,0,8,8,rated,incomparable,1.644,,
specgen,gpt-5,65,65,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/65/foo65.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/65/extracted_from_log.java,foo65,foo263,,,1,ok,b9c8a88ec5c083ff9d49,b13e4850830192f8df210f168b5b61c9fae70e265d3bfab355afd88d3b820f53,9d055cde00ff8a7345bb3d7158c2daefe6fcd2472a08e919413b9d5e5ae05fe0,loop_invariants,1,1,0,2,2,1,0,0,7,7,rated,incomparable,2.19,,
specgen,gpt-5,67,67,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/67/foo67.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/67/extracted_from_log.java,foo67,foo300,,,1,ok,2cc24c6e7d8db0d11f58,9a4bb983351f06c2857385d0361be3f767f15f526dba46e3d07b936e5529aebe,dd7a944600486fc791d32ebda027f40c1774ae12c998be4ca86b3f79d124b94b,loop_invariants,1,0,0,3,3,1,0,0,21,21,rated,incomparable,1.851,,
specgen,gpt-5,68,68,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/68/foo68.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/68/extracted_from_log.java,foo68,foo306,,,1,ok,fc66aafb3ed3b5938af8,5c9dd3fe593cadeb8c795808dfac876ed566ebc429a1fe7d8189882b9622f645,da02542f631234652c14ef865b708eaac0ff098c6c6f5111abb9e08cb9f9b727,loop_invariants,1,1,0,4,4,1,0,0,16,16,rated,A_stronger,1.398,,
specgen,gpt-5,69,69,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/69/foo69.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/69/extracted_from_log.java,foo69,foo307,,,1,ok,05b8ca0b9c0d1280e7c1,8be2787268de32fbdbe22cc932477778cef268983db24094a3989e0d8ce4e47f,df8c572bc42f94b1044fd6ef157aa02a7ea17293f02f641dfa185595473efebd,contract,1,2,1,3,3,1,0,0,10,10,rated,equal,1.789,,
specgen,gpt-5,70,70,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/70/foo303.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/70/extracted_from_log.java,foo303,foo308,,,1,ok,131e573d12a85eee72a7,0f1b33b7601a984d4c3d357f6ff8f472048e6e78a9fb38de3cf57d6df008336b,5961c276832c4d33fee950d22e513dc6a1da120af5e2d9aed7f331c9e85461e7,contract,1,2,1,3,3,1,0,0,12,12,rated,B_stronger,1.56,,
specgen,gpt-5,71,71,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/71/foo71.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/71/extracted_from_log.java,foo71,foo309,,,1,ok,0d64224979d725169362,ba996febce52e47af9c1d13ec3265c3dba1a802ac71eec0bb176314479727687,313e3127d5eaa9194bd2a73ced52d23258f3e4c1651b214e980f95fb8e0d8955,loop_invariants,1,2,0,1,1,1,0,0,17,17,rated,B_stronger,2.456,,
specgen,gpt-5,72,72,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/72/foo72.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/72/extracted_from_log.java,foo72,foo310,,,1,ok,71587b3bbae1883643dd,46cbfb497aa4ca070c9df8d54400ac348db663323029f1712130f845b9f5840d,0bc5db574a6aec9492b7f4765275e27d7cf4ab4a2b121fb00b63a88bd19c18c1,contract,1,2,1,9,9,1,0,0,20,20,rated,incomparable,1.326,,
specgen,gpt-5,73,73,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/73/foo73.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/73/extracted_from_log.java,foo73,foo311,,,1,ok,f2505868fd4f8db178ab,7bfc743f71bc61dedbaa3580715cafc2c6595e733582a6a14d9e1319fbd5b7b2,a189c653433a11d60078597d3aae2b421a73b27b32f5464c29784bca0f3ab2ff,loop_invariants,1,1,0,3,3,1,0,0,30,30,rated,B_stronger,3.794,,
specgen,gpt-5,74,74,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/74/foo74.c,/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-5/74/extracted_from_log.java,foo74,foo312,,,1,ok,3690dfb6c6fc8effef6f,cf6c79cdb03fbe40fd9077fecaaa9b756aafb58d2016deecb775ba945aa025b4,4e68b9786f8c1910dff1ed12c04c63ba81c7faaaa0f60af7583695c638cd4866,contract,1,2,2,11,11,1,0,0,24,24,rated,incomparable,2.088,,
